grant_id,project_num,core_project_num,profile_id,full_name,is_contact_pi,org_name,is_neu_org,rank_order
1589811,1P01AA029543-01,P01AA029543,7261471,Robert F. Leeman,True,UNIVERSITY OF FLORIDA,False,0
1590149,1R03AR077698-01A1,R03AR077698,14129889,Joshua Jon Stefanik,True,NORTHEASTERN UNIVERSITY,True,0
1590330,1U01HG012022-01,U01HG012022,8702983,Predrag  Radivojac,True,NORTHEASTERN UNIVERSITY,True,0
1590775,1K99MH126163-01A1,K99MH126163,16186313,Alexandra Mayorca Rodman,True,HARVARD UNIVERSITY,False,0
1591235,1R01MH127850-01,R01MH127850,8925462,Heather C Brenhouse,True,NORTHEASTERN UNIVERSITY,True,0
1591235,1R01MH127850-01,R01MH127850,8851306,Kuei-Yuan  Tseng,False,NORTHEASTERN UNIVERSITY,True,1
1591697,1G13LM013543-01A1,G13LM013543,15905052,Tiffany Denise Joseph,True,NORTHEASTERN UNIVERSITY,True,0
1592288,1R35GM142741-01,R35GM142741,14222834,Ryan Alan Koppes,True,NORTHEASTERN UNIVERSITY,True,0
1595020,1U01CE003393-01,U01CE003393,7553181,BETH Ellen MOLNAR,True,NORTHEASTERN UNIVERSITY,True,0
1595049,7R61AG073668-03,R61AG073668,11134666,Susanne M Jaeggi,True,NORTHEASTERN UNIVERSITY,True,0
1595049,7R61AG073668-03,R61AG073668,8539970,Aaron R Seitz,False,NORTHEASTERN UNIVERSITY,True,1
1614027,7R01DC019507-02,R01DC019507,7015843,Jonathan E Peelle,True,NORTHEASTERN UNIVERSITY,True,0
1615348,1R01DC019902-01,R01DC019902,10228793,Emily  Zimmerman,True,NORTHEASTERN UNIVERSITY,True,0
1613044,1R01EY032162-01A1,R01EY032162,6107788,MARTIN S BANKS,False,NORTHEASTERN UNIVERSITY,True,0
1613044,1R01EY032162-01A1,R01EY032162,8872416,Peter John Bex,True,NORTHEASTERN UNIVERSITY,True,1
1613044,1R01EY032162-01A1,R01EY032162,14840633,Agostino  Gibaldi,False,NORTHEASTERN UNIVERSITY,True,2
1613044,1R01EY032162-01A1,R01EY032162,1885077,David G HUNTER,False,NORTHEASTERN UNIVERSITY,True,3
1613044,1R01EY032162-01A1,R01EY032162,1872345,Dennis Michael Levi,False,NORTHEASTERN UNIVERSITY,True,4
1613044,1R01EY032162-01A1,R01EY032162,15512919,SILVIO PAOLO SABATINI,False,NORTHEASTERN UNIVERSITY,True,5
1613847,1R03HL155244-01A1,R03HL155244,10036188,Eno Essien Ebong,True,NORTHEASTERN UNIVERSITY,True,0
1614458,1R21EY033623-01,R21EY033623,14606725,Marcello  Maniglia,True,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,0
1614458,1R21EY033623-01,R21EY033623,8539970,Aaron R Seitz,False,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,1
1614458,1R21EY033623-01,R21EY033623,6522682,Kristina  Visscher,False,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,2
1614549,1R01HL160836-01,R01HL160836,9970625,Lichuan  Ye,True,NORTHEASTERN UNIVERSITY,True,0
1623267,1R01AG071173-01A1,R01AG071173,2201948,Lisa Feldman Barrett,False,MASSACHUSETTS GENERAL HOSPITAL,False,0
1623267,1R01AG071173-01A1,R01AG071173,7374129,BRADFORD C DICKERSON,True,MASSACHUSETTS GENERAL HOSPITAL,False,1
1623330,1R01CA260202-01A1,R01CA260202,9567340,Mark Jonathan Niedre,True,NORTHEASTERN UNIVERSITY,True,0
1623787,2R37HD087089-06A1,R37HD087089,7618869,Dagmar  Sternad,True,NORTHEASTERN UNIVERSITY,True,0
1626098,7R34AA029224-02,R34AA029224,7261471,Robert F. Leeman,True,NORTHEASTERN UNIVERSITY,True,0
1626382,7R21EB032647-02,R21EB032647,8818005,Allison Marie Dennis,True,NORTHEASTERN UNIVERSITY,True,0
1626589,1R21AG075232-01,R21AG075232,16303675,Edward W Large,False,NORTHEASTERN UNIVERSITY,True,0
1626589,1R21AG075232-01,R21AG075232,9640858,Psyche  Loui,True,NORTHEASTERN UNIVERSITY,True,1
1626760,1R21MH129902-01,R21MH129902,11697289,Christin Y. Sander,False,NORTHEASTERN UNIVERSITY,True,0
1626760,1R21MH129902-01,R21MH129902,15181446,Jordan Eugene Theriault-Brown,True,NORTHEASTERN UNIVERSITY,True,1
1628050,1S10OD032452-01,S10OD032452,9525534,Jason Jianxin Guo,True,NORTHEASTERN UNIVERSITY,True,0
1628196,1R21EB032480-01,R21EB032480,16312259,Mahdi  Imani,True,NORTHEASTERN UNIVERSITY,True,0
1628394,1R01NS126334-01,R01NS126334,11598411,Vivek  Venkatachalam,True,NORTHEASTERN UNIVERSITY,True,0
1628917,1R21EB032640-01,R21EB032640,10417446,Kirill A Afonin,True,UNIVERSITY OF NORTH CAROLINA CHARLOTTE,False,0
1628917,1R21EB032640-01,R21EB032640,8642762,Aleksei  Aksimentiev,False,UNIVERSITY OF NORTH CAROLINA CHARLOTTE,False,1
1628917,1R21EB032640-01,R21EB032640,10207597,Meni  Wanunu,False,UNIVERSITY OF NORTH CAROLINA CHARLOTTE,False,2
1628983,1R56AI167700-01,R56AI167700,6877717,MARK C WILLIAMS,True,NORTHEASTERN UNIVERSITY,True,0
1629217,4R00AG065524-03,R00AG065524,14091857,Seungmoon  Song,True,NORTHEASTERN UNIVERSITY,True,0
1629277,7U01DA055299-03,U01DA055299,9113546,CAMRON D BRYANT,True,NORTHEASTERN UNIVERSITY,True,0
1629277,7U01DA055299-03,U01DA055299,1867194,Kathleen M. Kantak,False,NORTHEASTERN UNIVERSITY,True,1
1631259,1R21DC020546-01,R21DC020546,12429603,Erin Lynn Meier,True,NORTHEASTERN UNIVERSITY,True,0
1631426,7R01AG077725-02,R01AG077725,7689055,FREDERICK J. GALLUN,False,NORTHEASTERN UNIVERSITY,True,0
1631426,7R01AG077725-02,R01AG077725,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,1
1632239,1R01HL162908-01,R01HL162908,9706986,Guohao  Dai,True,NORTHEASTERN UNIVERSITY,True,0
1632239,1R01HL162908-01,R01HL162908,1950502,Alan  Dardik,False,NORTHEASTERN UNIVERSITY,True,1
1634442,1R21DC020136-01A1,R21DC020136,8176853,MENG  CUI,True,NORTHEASTERN UNIVERSITY,True,0
1634850,1T32DA055553-01,T32DA055553,1897870,Raymond G. Booth,False,NORTHEASTERN UNIVERSITY,True,0
1634850,1T32DA055553-01,T32DA055553,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,1
1634850,1T32DA055553-01,T32DA055553,1885640,CAROL A PARONIS,False,NORTHEASTERN UNIVERSITY,True,2
1635114,1R21MD016513-01A1,R21MD016513,16159836,ShengLi  Dong,False,NORTHEASTERN UNIVERSITY,True,0
1635114,1R21MD016513-01A1,R21MD016513,16150208,Chieh  Li,True,NORTHEASTERN UNIVERSITY,True,1
1635114,1R21MD016513-01A1,R21MD016513,11249807,Huijun  Li,False,NORTHEASTERN UNIVERSITY,True,2
1638119,2P01DA009158-20,P01DA009158,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,0
1638186,1R56NS128413-01,R56NS128413,15126942,Samuel Hue-Kay Chung,True,NORTHEASTERN UNIVERSITY,True,0
1638326,2P01DA009158-20,P01DA009158,10700672,Spyros P Nikas,True,NORTHEASTERN UNIVERSITY,True,0
1638692,1R01HS028458-01A1,R01HS028458,1974741,JAMES C BENNEYAN,True,NORTHEASTERN UNIVERSITY,True,0
1639394,1R35GM147429-01,R35GM147429,9444093,Elizabeth  Libby,True,NORTHEASTERN UNIVERSITY,True,0
1639446,2P01DA009158-20,P01DA009158,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,0
1640152,4R00HD102586-03,R00HD102586,16098411,Briana J Taylor,True,NORTHEASTERN UNIVERSITY,True,0
1646117,2P01CA084203-17A1,P01CA084203,9757056,Bryan Quilty Spring,True,MASSACHUSETTS GENERAL HOSPITAL,False,0
1646473,1R01AI170962-01,R01AI170962,2419436,Kim  Lewis,True,NORTHEASTERN UNIVERSITY,True,0
1646651,1R21EB033892-01,R21EB033892,78529619,Benjamin Michael Woolston,True,NORTHEASTERN UNIVERSITY,True,0
1646918,1R01AG078376-01,R01AG078376,16303675,Edward W Large,False,NORTHEASTERN UNIVERSITY,True,0
1646918,1R01AG078376-01,R01AG078376,9640858,Psyche  Loui,True,NORTHEASTERN UNIVERSITY,True,1
1647269,7U01FD007656-03,U01FD007656,78930354,Jie  Shen,True,NORTHEASTERN UNIVERSITY,True,0
1647814,1R01AR081040-01A1,R01AR081040,8088613,CHRISTINE Woods Lary,False,MAINEHEALTH,False,0
1647814,1R01AR081040-01A1,R01AR081040,10682011,Katherine Jean Motyl,True,MAINEHEALTH,False,1
1648154,1R35GM146852-01,R35GM146852,78318020,Michele  Di Pierro,True,NORTHEASTERN UNIVERSITY,True,0
1648179,1R56CA260972-01A1,R56CA260972,8703876,Debra  Auguste,True,NORTHEASTERN UNIVERSITY,True,0
1648758,1R01LM014191-01,R01LM014191,9860841,Matthew Scott Goodwin,True,NORTHEASTERN UNIVERSITY,True,0
1649024,1R01LM013772-01A1,R01LM013772,11475008,BYRON CASEY WALLACE,True,NORTHEASTERN UNIVERSITY,True,0
1649024,1R01LM013772-01A1,R01LM013772,10210327,Geoffrey  Young,False,NORTHEASTERN UNIVERSITY,True,1
1649423,1K01AG077972-01A1,K01AG077972,14307085,Brianne  Olivieri-Mui,True,NORTHEASTERN UNIVERSITY,True,0
1657833,1R01ES033792-01,R01ES033792,14509803,Jessica M Oakes,True,NORTHEASTERN UNIVERSITY,True,0
1658340,1R21MH131893-01,R21MH131893,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1659527,5R33AI141227-05,R33AI141227,14079303,Lori  Ferrins,True,NORTHEASTERN UNIVERSITY,True,0
1659716,5P42ES017198-13,P42ES017198,16136711,Kelsey Janette Pieper,True,NORTHEASTERN UNIVERSITY,True,0
1661083,1R21CA263452-01A1,R21CA263452,9757056,Bryan Quilty Spring,True,NORTHEASTERN UNIVERSITY,True,0
1666576,1R01NS131467-01,R01NS131467,1867929,Diomedes E. Logothetis,True,NORTHEASTERN UNIVERSITY,True,0
1670229,5R01AI114685-08,R01AI114685,14079303,Lori  Ferrins,True,NORTHEASTERN UNIVERSITY,True,0
1670302,1R01HG012856-01,R01HG012856,11314282,Sara Hakim Rouhanifard,True,NORTHEASTERN UNIVERSITY,True,0
1671961,1R13ES035303-01,R13ES035303,12231523,Philip  Larese-Casanova,True,NORTHEASTERN UNIVERSITY,True,0
1673506,1R01HL168374-01,R01HL168374,8894539,Darla M Castelli,False,UNIVERSITY OF TEXAS AT AUSTIN,False,0
1673506,1R01HL168374-01,R01HL168374,8856288,Andreana Petrova Haley,True,UNIVERSITY OF TEXAS AT AUSTIN,False,1
1673783,1R01HL168719-01,R01HL168719,12154383,Chiara  Bellini,True,NORTHEASTERN UNIVERSITY,True,0
1676073,1R01HG012553-01A1,R01HG012553,8642762,Aleksei  Aksimentiev,False,NORTHEASTERN UNIVERSITY,True,0
1676073,1R01HG012553-01A1,R01HG012553,11978503,Min  Chen,False,NORTHEASTERN UNIVERSITY,True,1
1676073,1R01HG012553-01A1,R01HG012553,7944757,MICHAEL  NIEDERWEIS,False,NORTHEASTERN UNIVERSITY,True,2
1676073,1R01HG012553-01A1,R01HG012553,10207597,Meni  Wanunu,True,NORTHEASTERN UNIVERSITY,True,3
1676159,5P01DA009158-21,P01DA009158,10700672,Spyros P Nikas,True,NORTHEASTERN UNIVERSITY,True,0
1676547,1R01EY034124-01A1,R01EY034124,7010344,Jeffrey W Ruberti,True,NORTHEASTERN UNIVERSITY,True,0
1676598,1R35GM148218-01,R35GM148218,10583189,Nikolai  Slavov,True,NORTHEASTERN UNIVERSITY,True,0
1676753,3P42ES017198-13S1,P42ES017198,16136711,Kelsey Janette Pieper,True,NORTHEASTERN UNIVERSITY,True,0
1678241,1U01CA280849-01,U01CA280849,10062275,Heiko  Enderling,False,NORTHEASTERN UNIVERSITY,True,0
1678241,1U01CA280849-01,U01CA280849,9757056,Bryan Quilty Spring,True,NORTHEASTERN UNIVERSITY,True,1
1679012,1R21DA057450-01A1,R21DA057450,78531187,Cassie Leigh McMillan,True,NORTHEASTERN UNIVERSITY,True,0
1680348,1R21NS130936-01A1,R21NS130936,15340585,Oscar  Soto,False,NORTHEASTERN UNIVERSITY,True,0
1680348,1R21NS130936-01A1,R21NS130936,9105715,Eugene  Tunik,True,NORTHEASTERN UNIVERSITY,True,1
1683348,1R01GM151305-01,R01GM151305,6877717,MARK C WILLIAMS,True,NORTHEASTERN UNIVERSITY,True,0
1685302,4R00MH130894-03,R00MH130894,12417620,Stephanie Marie Noble,True,NORTHEASTERN UNIVERSITY,True,0
1685513,4R00MH126163-03,R00MH126163,16186313,Alexandra Mayorca Rodman,True,NORTHEASTERN UNIVERSITY,True,0
1685835,1R01AG083179-01,R01AG083179,9970625,Lichuan  Ye,False,NORTHEASTERN UNIVERSITY,True,0
1685835,1R01AG083179-01,R01AG083179,9774722,Ning  Zhang,True,NORTHEASTERN UNIVERSITY,True,1
1694165,1R01LM014084-01A1,R01LM014084,7854251,TIMOTHY W. BICKMORE,True,NORTHEASTERN UNIVERSITY,True,0
1694165,1R01LM014084-01A1,R01LM014084,8641729,Michael  Paasche-Orlow,False,NORTHEASTERN UNIVERSITY,True,1
1694446,5P01AA029543-03,P01AA029543,2091196,RONALD A COHEN,False,UNIVERSITY OF FLORIDA,False,0
1694446,5P01AA029543-03,P01AA029543,2091694,Robert L Cook,True,UNIVERSITY OF FLORIDA,False,1
1694446,5P01AA029543-03,P01AA029543,8660360,Varan  Govind,False,UNIVERSITY OF FLORIDA,False,2
1694968,7U01FD007959-02,U01FD007959,78930354,Jie  Shen,True,NORTHEASTERN UNIVERSITY,True,0
1695081,1K01HS029278-01A1,K01HS029278,15704245,Brady  Post,True,NORTHEASTERN UNIVERSITY,True,0
1696325,1R56DC020208-01A1,R56DC020208,11897178,Zhenghan  Qi,True,NORTHEASTERN UNIVERSITY,True,0
1697564,4R00CA248720-03,R00CA248720,15654822,Briony  Swire-Thompson,True,NORTHEASTERN UNIVERSITY,True,0
1700671,1R35GM151231-01,R35GM151231,12650079,Srirupa  Chakraborty,True,NORTHEASTERN UNIVERSITY,True,0
1705914,5R01CA233978-04,R01CA233978,1902271,Loren David Walensky,False,NORTHEASTERN UNIVERSITY,True,0
1705914,5R01CA233978-04,R01CA233978,9636069,Thomas Edward Wales,True,NORTHEASTERN UNIVERSITY,True,1
1706729,1R01AR082426-01A1,R01AR082426,9237959,Andreia M. Ionescu,True,NORTHEASTERN UNIVERSITY,True,0
1707489,5R01ES033792-02,R01ES033792,12154383,Chiara  Bellini,True,NORTHEASTERN UNIVERSITY,True,0
1708216,5P42ES017198-14,P42ES017198,7008865,DAVID R KAELI,True,NORTHEASTERN UNIVERSITY,True,0
1708240,5P42ES017198-14,P42ES017198,8861454,Thomas Clair Sheahan,True,NORTHEASTERN UNIVERSITY,True,0
1709438,1R01HG013304-01,R01HG013304,10207597,Meni  Wanunu,True,NORTHEASTERN UNIVERSITY,True,0
1712461,1R21EB035665-01,R21EB035665,14192599,Max  Shepherd,True,NORTHEASTERN UNIVERSITY,True,0
1714274,1R21AG086992-01,R21AG086992,10371770,Javier  Apfeld,True,NORTHEASTERN UNIVERSITY,True,0
1714274,1R21AG086992-01,R21AG086992,10352786,Erel  Levine,False,NORTHEASTERN UNIVERSITY,True,1
1714441,1R35GM153502-01,R35GM153502,10519115,Paul Charles Whitford,True,NORTHEASTERN UNIVERSITY,True,0
1714619,1K23MH132896-01A1,K23MH132896,78378444,Joshua  Curtiss,True,NORTHEASTERN UNIVERSITY,True,0
1714718,4R00EY032547-03,R00EY032547,12422659,Amir  Vahabikashi,True,NORTHEASTERN UNIVERSITY,True,0
1714904,5R01EB027705-04,R01EB027705,11858698,Stephen Matthew Hatfield,True,NORTHEASTERN UNIVERSITY,True,0
1716720,4R01AG072607-02,R01AG072607,1878504,XIAOPING P HU,True,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,0
1716720,4R01AG072607-02,R01AG072607,8539970,Aaron R Seitz,False,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,1
1728678,1R21HD116102-01,R21HD116102,15299156,Aarti  Sathyanarayana,True,NORTHEASTERN UNIVERSITY,True,0
1728717,1R01DA059985-01A1,R01DA059985,6699960,CHRISTIE D FOWLER,False,NORTHEASTERN UNIVERSITY,True,0
1728717,1R01DA059985-01A1,R01DA059985,9460571,Ayman K. Hamouda,False,NORTHEASTERN UNIVERSITY,True,1
1728717,1R01DA059985-01A1,R01DA059985,9632867,Ganesh A Thakur,True,NORTHEASTERN UNIVERSITY,True,2
1729565,1K25DC021502-01,K25DC021502,78635242,Kristina Teresa Johnson,True,NORTHEASTERN UNIVERSITY,True,0
1729688,1R33CA291125-01,R33CA291125,10513357,Tania Tali Konry,True,NORTHEASTERN UNIVERSITY,True,0
1731331,4R33AG074497-04,R33AG074497,8003762,JOAQUIN A ANGUERA,False,NORTHEASTERN UNIVERSITY,True,0
1731331,4R33AG074497-04,R33AG074497,11134666,Susanne M Jaeggi,False,NORTHEASTERN UNIVERSITY,True,1
1731331,4R33AG074497-04,R33AG074497,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,2
1745157,1R13HD116534-01,R13HD116534,10760262,Rouzbeh  Amini,True,NORTHEASTERN UNIVERSITY,True,0
1746294,1R35GM153324-01,R35GM153324,8456349,Rebecca L Carrier,True,NORTHEASTERN UNIVERSITY,True,0
1747418,4R00HD109373-03,R00HD109373,15803315,Brie M Reid,True,NORTHEASTERN UNIVERSITY,True,0
1747690,1K01HL174891-01,K01HL174891,12058811,Danielle Marie Crookes,True,NORTHEASTERN UNIVERSITY,True,0
1748482,1R01GM158813-01,R01GM158813,6488637,ALBERT-LASZLO  BARABASI,True,NORTHEASTERN UNIVERSITY,True,0
1750344,1R35GM155112-01,R35GM155112,77789240,Sijia  Dong,True,NORTHEASTERN UNIVERSITY,True,0
1750502,1R01LM014600-01,R01LM014600,78505558,Junyi Jessy Li,True,UNIVERSITY OF TEXAS AT AUSTIN,False,0
1750502,1R01LM014600-01,R01LM014600,11475008,BYRON CASEY WALLACE,False,UNIVERSITY OF TEXAS AT AUSTIN,False,1
1750502,1R01LM014600-01,R01LM014600,78501511,Wei  Xu,False,UNIVERSITY OF TEXAS AT AUSTIN,False,2
1750616,1R35GM155340-01,R35GM155340,78223545,Mona  Minkara,True,NORTHEASTERN UNIVERSITY,True,0
1751152,1R21AG085655-01,R21AG085655,10310637,Mohammad Abbas Yaseen,True,NORTHEASTERN UNIVERSITY,True,0
1754276,1R01HS030271-01,R01HS030271,1974741,JAMES C BENNEYAN,True,NORTHEASTERN UNIVERSITY,True,0
1759039,1R21AI187862-01,R21AI187862,14079303,Lori  Ferrins,True,NORTHEASTERN UNIVERSITY,True,0
1759039,1R21AI187862-01,R21AI187862,7135037,MARY J ONDRECHEN,False,NORTHEASTERN UNIVERSITY,True,1
1764713,1R21MH138857-01,R21MH138857,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1766852,1R01NS140966-01,R01NS140966,9632867,Ganesh A Thakur,True,NORTHEASTERN UNIVERSITY,True,0
1766852,1R01NS140966-01,R01NS140966,8027409,PAUL  WHITEAKER,False,NORTHEASTERN UNIVERSITY,True,1
1767254,1R01NS137079-01A1,R01NS137079,1980957,Andrea Grace Hohmann,False,NORTHEASTERN UNIVERSITY,True,0
1767254,1R01NS137079-01A1,R01NS137079,9632867,Ganesh A Thakur,True,NORTHEASTERN UNIVERSITY,True,1
1773324,1R01AG092460-01,R01AG092460,10215632,Mahlon  Collins,False,NORTHEASTERN UNIVERSITY,True,0
1773324,1R01AG092460-01,R01AG092460,6206686,BRADLEY T. HYMAN,False,NORTHEASTERN UNIVERSITY,True,1
1773324,1R01AG092460-01,R01AG092460,10583189,Nikolai  Slavov,True,NORTHEASTERN UNIVERSITY,True,2
1773324,1R01AG092460-01,R01AG092460,9499869,Olga  Vitek,False,NORTHEASTERN UNIVERSITY,True,3
1774043,1K01AG090135-01A1,K01AG090135,11909278,Moka  Yoo-Jeong,True,NORTHEASTERN UNIVERSITY,True,0
1780933,1R21AG091135-01A1,R21AG091135,2090576,JEANNE M MADDEN,True,NORTHEASTERN UNIVERSITY,True,0
1781079,1R35GM160097-01,R35GM160097,14084443,Tao  Sun,True,NORTHEASTERN UNIVERSITY,True,0
1781139,1R21DC022448-01A1,R21DC022448,7667301,STEPHEN S INTILLE,False,NORTHEASTERN UNIVERSITY,True,0
1781139,1R21DC022448-01A1,R21DC022448,12429603,Erin Lynn Meier,True,NORTHEASTERN UNIVERSITY,True,1
1781463,1R21EB037897-01,R21EB037897,79352599,Lei  Wang,True,NORTHEASTERN UNIVERSITY,True,0
1781905,1R01DC022267-01A1,R01DC022267,11866568,Kristen M. Allison,True,NORTHEASTERN UNIVERSITY,True,0
1781905,1R01DC022267-01A1,R01DC022267,10592263,Jenya  Iuzzini-Seigel,False,NORTHEASTERN UNIVERSITY,True,1
1783302,1R21HD118499-01,R21HD118499,8083867,Christopher James Hasson,True,NORTHEASTERN UNIVERSITY,True,0
1790003,3R01AG089508-01A1S1,R01AG089508,11134666,Susanne M Jaeggi,True,NORTHEASTERN UNIVERSITY,True,0
1790003,3R01AG089508-01A1S1,R01AG089508,8539970,Aaron R Seitz,False,NORTHEASTERN UNIVERSITY,True,1
1791402,1R35GM160564-01,R35GM160564,79752688,Paul  Stevenson,True,NORTHEASTERN UNIVERSITY,True,0
1791472,1R61EY037510-01,R61EY037510,7893313,LORELLA  BATTELLI,False,NORTHEASTERN UNIVERSITY,True,0
1791472,1R61EY037510-01,R61EY037510,7762327,Krystel R Huxlin,False,NORTHEASTERN UNIVERSITY,True,1
1791472,1R61EY037510-01,R61EY037510,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,2
1791472,1R61EY037510-01,R61EY037510,6522682,Kristina  Visscher,False,NORTHEASTERN UNIVERSITY,True,3
1794046,4R33AG073668-04,R33AG073668,11134666,Susanne M Jaeggi,True,NORTHEASTERN UNIVERSITY,True,0
1794046,4R33AG073668-04,R33AG073668,8539970,Aaron R Seitz,False,NORTHEASTERN UNIVERSITY,True,1
1795307,1K01AI193070-01,K01AI193070,15626124,Larry  Han,True,NORTHEASTERN UNIVERSITY,True,0
1796096,1U01CE003739-01,U01CE003739,7553181,BETH Ellen MOLNAR,True,NORTHEASTERN UNIVERSITY,True,0
